Date,Open,High,Low,Close,Volume
1/29/2021,276.666656,280.803345,260.033325,264.51001,104972400
2/1/2021,271.429993,280.666656,265.186676,279.936676,76174200
2/2/2021,281.559998,293.5,280.733337,290.929993,73038600
2/3/2021,292.339996,292.693329,284.353333,284.896667,55030500
2/4/2021,285,285.5,277.806671,283.329987,47438100
2/5/2021,281.666656,288.256653,279.656677,284.07666,55699800
2/8/2021,289.890015,292.589996,284.916656,287.806671,60485100
2/9/2021,285.040009,286.600006,280.583344,283.15332,45473100
2/10/2021,281.213318,281.606659,266.67334,268.273346,108648300
2/11/2021,270.813324,276.626678,267.243347,270.553345,64868400
2/12/2021,267.08667,272.443329,261.776672,272.040009,71304900
2/16/2021,272.666656,273.666656,264.146667,265.406677,59406900
2/17/2021,259.696655,266.613342,254.003326,266.049988,77989500
2/18/2021,260.299988,264.896667,258.756653,262.459991,53871300
2/19/2021,265,265.59668,259.123322,260.433319,56874900
2/22/2021,254.213333,256.166656,236.733337,238.166672,111809100
2/23/2021,220.710007,237.869995,206.333328,232.946671,199820700
2/24/2021,237.28334,248.333328,231.389999,247.339996,110301000
2/25/2021,242.050003,245.736664,223.526672,227.406662,117071700
2/26/2021,233.333328,235.566666,219.83667,225.166672,123267600
3/1/2021,230.036667,239.666672,228.350006,239.476669,81408600
3/2/2021,239.426666,240.369995,228.333328,228.813339,71196600
3/3/2021,229.330002,233.566666,217.236664,217.733337,90624000
3/4/2021,218.600006,222.816666,200,207.146667,197758500
3/5/2021,208.686661,209.279999,179.830002,199.316666,268189500
3/8/2021,200.183334,206.710007,186.263336,187.666672,155361000
3/9/2021,202.726669,226.029999,198.403336,224.526672,202569900
3/10/2021,233.433334,239.28334,218.353333,222.686661,181817100
3/11/2021,233.133331,234.166672,225.726669,233.199997,108761700
3/12/2021,223.333328,231.626663,222.046661,231.243332,100751400
3/15/2021,231.363327,237.726669,228.013336,235.979996,88006800
3/16/2021,234.449997,235.973328,223.666672,225.626663,96587100
3/17/2021,218.956665,234.57666,217.003326,233.936661,121117500
3/18/2021,228.096664,229.743332,217.333328,217.720001,99674400
3/19/2021,215.53334,219.07666,208.206665,218.289993,128682000
3/22/2021,228.196671,233.206665,222.916672,223.333328,118536600
3/23/2021,225.256668,225.933334,219.169998,220.720001,91475700
3/24/2021,222.636673,222.67334,210.036667,210.089996,101385600
3/25/2021,204.333328,215.166672,203.166672,213.463333,117674700
3/26/2021,213.956665,214.606674,199.963333,206.236664,101558400
3/29/2021,205.213333,205.493332,198.67334,203.763336,85911000
3/30/2021,200.583328,212.553329,197.003326,211.873337,118297200
3/31/2021,215.539993,224,213.703339,222.643326,100011900
4/1/2021,229.456665,230.806671,219.806671,220.583328,105895200
4/5/2021,235.903336,236.053329,228.233337,230.350006,125528400
4/6/2021,230.100006,232.183334,227.123337,230.539993,84815400
4/7/2021,229,230.460007,222.613327,223.656662,78928200
4/8/2021,225.793335,229.850006,223.883331,227.933334,71772900
4/9/2021,225.92334,226.990005,223.143326,225.67334,64311300
4/12/2021,228.566666,234.933334,227.363327,233.993332,87407100
4/13/2021,237.566666,254.333328,236.886673,254.106674,133958400
4/14/2021,256.899994,260.263336,242.676666,244.07666,147052200
4/15/2021,247.699997,247.896667,240.436661,246.28334,83546700
4/16/2021,242.883331,249.803329,241.53334,246.593338,83938500
4/19/2021,239.866669,241.800003,230.600006,238.210007,119058600
4/20/2021,239.139999,245.75,236.896667,239.66333,106827000
4/21/2021,234.92334,248.279999,232.666672,248.039993,93646500
4/22/2021,247.166672,251.256668,239.346664,239.896667,106770900
4/23/2021,239.933334,245.786667,238.486664,243.133331,85110000
4/26/2021,247,249.766663,244.203339,246.066666,93115500
4/27/2021,239.320007,241.333328,234.449997,234.91333,88311000
4/28/2021,232.136673,236.166672,231.199997,231.46666,66813000
4/29/2021,233.169998,234.083328,222.833328,225.666672,86536200
4/30/2021,222.529999,238.490005,222.046661,236.479996,122276100
5/3/2021,234.600006,235.333328,226.833328,228.300003,81129300
5/4/2021,226.313339,227.816666,219.233337,224.53334,89217900
5/5/2021,227.020004,228.433334,222.446671,223.646667,65705700
5/6/2021,226.919998,227.006668,216.666672,221.179993,83353800
5/7/2021,221.933334,230,220.073334,224.123337,70407600
5/10/2021,221.633331,221.683334,209.203339,209.679993,94177200
5/11/2021,199.746674,209.03334,198.53334,205.733337,139511700
5/12/2021,200.830002,206.803329,195.589996,196.630005,101470800
5/13/2021,200.513336,202.153336,186.550003,190.563339,132554700
5/14/2021,194.470001,197.623337,190.153336,196.580002,100112700
5/17/2021,191.850006,196.57666,187.066666,192.276672,97171200
5/18/2021,189.333328,198.75,187.793335,192.623337,110491800
5/19/2021,184.183334,188.736664,182.32666,187.820007,118735200
5/20/2021,191.666672,196.28334,190.356674,195.593338,92463300
5/21/2021,198.703339,198.893326,193.333328,193.626663,78091800
5/24/2021,193.866669,204.82666,191.21666,202.146667,103674300
5/25/2021,202.436661,204.66333,198.570007,201.563339,84017700
5/26/2021,202.520004,208.723328,200.5,206.376663,85917900
5/27/2021,206.746674,210.376663,205.403336,210.28334,79111800
5/28/2021,209.5,211.863327,207.460007,208.406662,68211000
6/1/2021,209.266663,211.266663,206.850006,207.96666,54254700
6/2/2021,206.710007,207.786667,199.713333,201.706665,69908400
6/3/2021,200.600006,201.516663,190.406662,190.946671,90335700
6/4/2021,193.236664,200.203339,192.399994,199.683334,72110700
6/7/2021,197.276672,203.333328,194.293335,201.710007,67631100
6/8/2021,207.669998,207.696671,198.5,201.196671,78160200
6/9/2021,200.723328,203.929993,199.210007,199.593338,49753800
6/10/2021,201.293335,205.529999,200.166672,203.373337,71758800
6/11/2021,203.410004,204.186661,200.506668,203.296661,48615900
6/14/2021,204.07666,208.496674,203.059998,205.896667,61272000
6/15/2021,205.563339,205.596664,199.410004,199.786667,53292300
6/16/2021,199.179993,202.833328,197.833328,201.623337,66432300
6/17/2021,200.630005,207.156662,200.446671,205.53334,68104200
6/18/2021,204.456665,209.449997,203.933334,207.770004,73682700
6/21/2021,208.160004,210.463333,202.960007,206.943329,74438100
6/22/2021,206.083328,209.523331,205.166672,207.903336,57476700
6/23/2021,210.666672,219.066666,210.013336,218.856674,93297600
6/24/2021,224.996674,232.539993,222.536667,226.606674,137947200
6/25/2021,229.860001,231.270004,222.899994,223.956665,97490100
6/28/2021,223.880005,231.566666,223.440002,229.573334,64884600
6/29/2021,228.21666,229.169998,225.296661,226.919998,52143900
6/30/2021,226.589996,230.936661,226.046661,226.566666,56774700
7/1/2021,227.973328,229.330002,224.266663,225.973328,55903500
7/2/2021,226.32666,233.333328,224.419998,226.300003,81163500
7/6/2021,227.236664,228,217.133331,219.860001,69853500
7/7/2021,221.42334,221.899994,212.773331,214.883331,56376000
7/8/2021,209.456665,218.143326,206.820007,217.603333,68319900
7/9/2021,217.726669,219.636673,214.896667,218.983337,54421500
7/12/2021,220.733337,229.080002,220.720001,228.566666,77781000
7/13/2021,228.773331,231.093338,222.100006,222.846664,62898300
7/14/2021,223.583328,226.203339,217.613327,217.793335,64923600
7/15/2021,219.463333,222.046661,212.626663,216.866669,60628800
7/16/2021,218.226669,218.899994,214.066666,214.740005,49113000
7/19/2021,209.963333,215.733337,207.096664,215.406662,63891300
7/20/2021,217.330002,220.796661,213.5,220.166672,46461300
7/21/2021,219.869995,221.619995,216.763336,218.429993,41859900
7/22/2021,218.813339,220.723328,214.866669,216.419998,45317100
7/23/2021,215.453339,216.266663,212.433334,214.460007,43814700
7/26/2021,216.990005,222.733337,215.703339,219.206665,76009800
7/27/2021,221.133331,222.166672,209.080002,214.926666,98439900
7/28/2021,215.666672,218.323334,213.133331,215.660004,48019800
7/29/2021,216.596664,227.896667,216.266663,225.78334,91183800
7/30/2021,223.919998,232.509995,223,229.066666,88969200
8/2/2021,233.333328,242.313339,232.800003,236.556671,100847400
8/3/2021,239.666672,240.883331,233.669998,236.580002,64860900
8/4/2021,237,241.633331,236.309998,236.973328,51007800
8/5/2021,238.666672,240.316666,237.136673,238.210007,38758800
8/6/2021,237.300003,238.776672,232.543335,233.03334,46869000
8/9/2021,236.723328,239.676666,235.043335,237.919998,44145900
8/10/2021,237.996674,238.863327,233.960007,236.66333,40296900
8/11/2021,237.570007,238.393326,234.736664,235.940002,29401800
8/12/2021,235.446671,240.933334,233.133331,240.75,52377300
8/13/2021,241.236664,243.300003,238.113327,239.056671,50194500
8/16/2021,235.023331,236.5,225.46666,228.723328,68032200
8/17/2021,224.220001,224.860001,216.279999,221.903336,71163900
8/18/2021,223.25,231.92334,223.116669,229.66333,61048200
8/19/2021,226.070007,228.850006,222.529999,224.490005,42940500
8/20/2021,227.616669,230.710007,224.566666,226.753326,44525700
8/23/2021,228.479996,237.376663,226.916672,235.433334,60794700
8/24/2021,236.893326,238.406662,234.213333,236.16333,39249300
8/25/2021,235.676666,238.990005,234.666672,237.066666,37936800
8/26/2021,236.103333,238.46666,232.539993,233.720001,39642900
8/27/2021,235,238.333328,234.03334,237.306671,41501400
8/30/2021,238.240005,243.666672,237.57666,243.636673,55812600
8/31/2021,244.333328,246.796661,242.146667,245.240005,62566200
9/1/2021,244.693329,247.330002,243.756668,244.696671,39612900
9/2/2021,244.833328,246.990005,243.513336,244.130005,38331900
9/3/2021,244.083328,244.666672,241.399994,244.523331,45738300
9/7/2021,246.666672,253.399994,246.419998,250.973328,60119400
9/8/2021,253.860001,254.816666,246.92334,251.289993,56379000
9/9/2021,251.136673,254.03334,250.543335,251.619995,42233100
9/10/2021,253.199997,254.203339,244.839996,245.42334,45552600
9/13/2021,246.736664,248.259995,236.28334,247.666672,68857500
9/14/2021,247.523331,251.490005,245.46666,248.16333,55574700
9/15/2021,248.333328,252.286667,246.119995,251.943329,46073100
9/16/2021,250.943329,252.970001,249.203339,252.330002,41770200
9/17/2021,252.383331,253.679993,250,253.16333,84612600
9/20/2021,244.853333,247.333328,239.539993,243.389999,74273100
9/21/2021,244.929993,248.246674,243.479996,246.460007,48992100
9/22/2021,247.843338,251.223328,246.373337,250.646667,45378900
9/23/2021,251.666672,252.733337,249.306671,251.213333,35842500
9/24/2021,248.630005,258.266663,248.186661,258.130005,64119000
9/27/2021,257.706665,266.333344,256.436676,263.786682,84212100
9/28/2021,262.399994,265.213318,255.393326,259.186676,76144200
9/29/2021,259.933319,264.5,256.893341,260.436676,62828700
9/30/2021,260.333344,263.043335,258.333344,258.493347,53868000
10/1/2021,259.466675,260.26001,254.529999,258.406677,51094200
10/4/2021,265.5,268.98999,258.706665,260.51001,91449900
10/5/2021,261.600006,265.769989,258.066681,260.196655,55297800
10/6/2021,258.733337,262.220001,257.73999,260.916656,43898400
10/7/2021,261.820007,268.333344,261.126678,264.536682,57587400
10/8/2021,265.40332,265.459991,260.303345,261.829987,50215800
10/11/2021,262.549988,267.079987,261.833344,263.980011,42600900
10/12/2021,266.976654,270.773346,265.523346,268.573334,66060000
10/13/2021,270.156677,271.803345,268.593323,270.359985,42360300
10/14/2021,271.829987,273.416656,271.116669,272.773346,36741600
10/15/2021,274.579987,281.070007,274.116669,281.01001,56773800
10/18/2021,283.929993,291.753326,283.823334,290.036682,72621600
10/19/2021,292.51001,292.649994,287.503326,288.089996,52143300
10/20/2021,288.450012,289.829987,285.793335,288.600006,42096300
10/21/2021,285.333344,300,285.166656,298,94444500
10/22/2021,298.5,303.333344,296.986664,303.226654,68642400
10/25/2021,316.843323,348.339996,314.733337,341.619995,188556300
10/26/2021,341.563324,364.980011,333.813324,339.476654,187245000
10/27/2021,346.553345,356.959991,343.593323,345.953339,115579500
10/28/2021,356.103333,360.333344,351.399994,359.013336,81639600
10/29/2021,360.619995,371.736664,357.736664,371.333344,89755200
11/1/2021,381.666656,403.25,372.886658,402.863342,168146100
11/2/2021,386.453339,402.863342,382,390.666656,128213400
11/3/2021,392.443329,405.130005,384.206665,404.619995,103885500
11/4/2021,411.470001,414.496674,405.666656,409.970001,76192200
11/5/2021,409.333344,413.290009,402.666656,407.363342,64886400
11/8/2021,383.263336,399,377.666656,387.646667,100337100
11/9/2021,391.200012,391.5,337.17334,341.166656,177317400
11/10/2021,336.803345,359.366669,329.103333,355.983337,128408100
11/11/2021,367.589996,368.323334,351.559998,354.503326,67189800
11/12/2021,349.166656,351.5,339.733337,344.473328,76719300
11/15/2021,339.209991,343.993347,326.200012,337.796661,104326800
11/16/2021,334.436676,352.399994,334.059998,351.57666,79627200
11/17/2021,354.503326,373.213318,351.833344,363.003326,94336200
11/18/2021,368.850006,370.666656,358.339996,365.459991,62696700
11/19/2021,366.290009,379.573334,364.233337,379.019989,64926900
11/22/2021,387.443329,400.649994,377.476654,385.623322,99217500
11/23/2021,389.170013,393.5,354.233337,369.676666,108515100
11/24/2021,360.130005,377.589996,354,372,67680600
11/26/2021,366.48999,369.593323,360.333344,360.640015,35042700
11/29/2021,366.996674,380.890015,366.730011,378.996674,58393500
11/30/2021,381.456665,389.333344,372.666656,381.58667,81276000
12/1/2021,386.899994,390.946655,363.58667,365,68450400
12/2/2021,366.353333,371,352.216675,361.533325,73114800
12/3/2021,361.59668,363.526672,333.40332,338.323334,92322000
12/6/2021,333.83667,340.546661,316.833344,336.33667,81663000
12/7/2021,348.066681,352.556671,342.269989,350.583344,56084700
12/8/2021,350.90332,357.459991,344.333344,356.320007,41906400
12/9/2021,353.546661,354.16333,334.119995,334.600006,59438400
12/10/2021,336.25,340.32666,327.51001,339.01001,59664300
12/13/2021,333.696655,335,317.140015,322.136658,78595500
12/14/2021,315,322.136658,310,319.503326,70806300
12/15/2021,317.736664,326.25,309.416656,325.329987,75169200
12/16/2021,331.5,331.660004,307.283325,308.973328,82771500
12/17/2021,304.92334,320.220001,303.013336,310.856659,100437300
12/20/2021,303.566681,307.230011,297.796661,299.980011,56480100
12/21/2021,305.623322,313.166656,295.373322,312.843323,71517900
12/22/2021,321.886658,338.553345,319.016663,336.290009,93634200
12/23/2021,335.600006,357.660004,332.519989,355.666656,92713200
12/27/2021,357.890015,372.333344,356.906677,364.646667,71145900
12/28/2021,369.829987,373,359.473328,362.823334,60324000
12/29/2021,366.213318,368,354.713318,362.063324,56154000
12/30/2021,353.776672,365.183319,351.049988,356.779999,47040900
12/31/2021,357.813324,360.666656,351.529999,352.26001,40733700
1/3/2022,382.583344,400.356659,378.679993,399.926666,103931400
1/4/2022,396.516663,402.666656,374.350006,383.196655,100248300
1/5/2022,382.216675,390.113342,360.33667,362.706665,80119800
1/6/2022,359,362.666656,340.166656,354.899994,90336600
1/7/2022,360.123322,360.309998,336.666656,342.320007,84164700
1/10/2022,333.333344,353.033325,326.666656,352.706665,91815000
1/11/2022,351.223328,358.616669,346.273346,354.799988,66063300
1/12/2022,359.616669,371.613342,357.529999,368.73999,83739000
1/13/2022,369.690002,371.866669,342.179993,343.853333,97209900
1/14/2022,339.959991,350.666656,337.793335,349.869995,72924300
1/18/2022,342.203339,356.929993,338.686676,343.503326,66743400
1/19/2022,347.236664,351.556671,331.666656,331.883331,75442500
1/20/2022,336.57666,347.220001,331.333344,332.089996,70488600
1/21/2022,332.113342,334.850006,313.5,314.633331,103416000
1/24/2022,301.58667,311.170013,283.823334,310,151565700
1/25/2022,304.733337,317.08667,301.070007,306.133331,86595900
1/26/2022,317.476654,329.230011,302,312.470001,104867400
1/27/2022,311.119995,311.796661,276.333344,276.366669,147109500
1/28/2022,277.186676,285.833344,264.003326,282.116669,134789100
1/31/2022,290.90332,312.66333,287.350006,312.23999,104436000
2/1/2022,311.736664,314.566681,301.666656,310.416656,73138200
2/2/2022,309.393341,310.5,296.470001,301.886658,66792900
2/3/2022,294,312.333344,293.506653,297.046661,78855600
2/4/2022,299.073334,312.166656,293.723328,307.773346,73625400
2/7/2022,307.929993,315.92334,300.90332,302.446655,60994500
2/8/2022,301.843323,308.763336,298.266663,307.333344,50729100
2/9/2022,311.666656,315.42334,306.666656,310.666656,52259400
2/10/2022,302.790009,314.603333,298.899994,301.516663,66126900
2/11/2022,303.209991,305.320007,283.566681,286.666656,79645800
2/14/2022,287.190002,299.626678,284.383331,291.920013,67756500
2/15/2022,300,307.666656,297.793335,307.476654,57286200
2/16/2022,304.683319,308.809998,300.40332,307.796661,51294300
2/17/2022,304.420013,306.166656,291.366669,292.116669,55178400
2/18/2022,295.333344,295.623322,279.203339,285.660004,68501700
2/22/2022,278.043335,285.57666,267.033325,273.843323,83288100
2/23/2022,276.809998,278.433319,253.520004,254.679993,95256900
2/24/2022,233.463333,267.493347,233.333328,266.92334,135322200
2/25/2022,269.743347,273.166656,260.799988,269.956665,76067700
2/28/2022,271.670013,292.286682,271.570007,290.143341,99006900
3/1/2022,289.893341,296.626678,284.593323,288.123322,74766900
3/2/2022,290.709991,295.493347,281.42334,293.296661,74643300
3/3/2022,292.92334,295.480011,277.533325,279.763336,61623600
3/4/2022,283.033325,285.216675,275.053345,279.429993,66999600
3/7/2022,285.433319,288.713318,268.190002,268.193329,72494100
3/8/2022,265.176666,283.329987,260.723328,274.799988,80399100
3/9/2022,279.82666,286.853333,277.33667,286.323334,59184000
3/10/2022,283.816681,284.816681,270.119995,279.433319,58648500
3/11/2022,280.066681,281.266663,264.589996,265.116669,67037100
3/14/2022,260.203339,266.899994,252.013336,255.456665,71152200
3/15/2022,258.42334,268.523346,252.190002,267.296661,66841200
3/16/2022,269.666656,280.666656,267.420013,280.07666,84028800
3/17/2022,276.996674,291.666656,275.23999,290.533325,66582900
3/18/2022,291.496674,302.616669,289.130005,301.796661,100414200
3/21/2022,304.993347,314.283325,302.363342,307.053345,81981600
3/22/2022,310,332.619995,307.25,331.32666,105868500
3/23/2022,326.646667,346.899994,325.466675,333.036682,120676200
3/24/2022,336.57666,341.496674,329.600006,337.973328,68920800
3/25/2022,336,340.600006,332.440002,336.880005,62031600
3/28/2022,355.033325,365.959991,351.200012,363.946655,102506100
3/29/2022,369.329987,371.589996,357.703339,366.523346,73614900
3/30/2022,363.723328,371.316681,361.333344,364.66333,59865000
3/31/2022,364.856659,367.713318,358.880005,359.200012,48992700
4/1/2022,360.383331,364.916656,355.546661,361.529999,54263100
4/4/2022,363.126678,383.303345,357.51001,381.816681,82035900
4/5/2022,378.766663,384.290009,362.433319,363.753326,80075100
4/6/2022,357.823334,359.666656,342.566681,348.58667,89348400
4/7/2022,350.796661,358.863342,340.513336,352.420013,79447200
4/8/2022,347.736664,349.480011,340.813324,341.829987,55013700
4/11/2022,326.799988,336.156677,324.880005,325.309998,59357100
4/12/2022,332.546661,340.396667,325.533325,328.983337,65976000
4/13/2022,327.026672,342.079987,324.366669,340.790009,55121100
4/14/2022,333.09668,337.570007,327.396667,328.333344,58422300
4/18/2022,329.676666,338.306671,324.470001,334.763336,51715200
4/19/2022,335.019989,344.980011,331.776672,342.716675,49847700
4/20/2022,343.333344,344.666656,325.083344,325.733337,70711200
4/21/2022,358.243347,364.073334,332.140015,336.26001,105416400
4/22/2022,338.303345,344.950012,331.333344,335.016663,69696600
4/25/2022,326.323334,336.206665,325.100006,332.67334,68341200
4/26/2022,331.809998,333.333344,291.666656,292.140015,136133700
4/27/2022,299.526672,306,292.453339,293.83667,76956300
4/28/2022,299.993347,300,273.899994,292.503326,124948500
4/29/2022,300.75,311.466675,290,290.253326,88133100
5/2/2022,286.92334,302.119995,282.676666,300.980011,75781500
5/3/2022,301.059998,308.026672,296.196655,303.083344,63709500
5/4/2022,301.313324,318.5,295.093323,317.540009,81643800
5/5/2022,313.006653,315.200012,285.899994,291.093323,92519100
5/6/2022,295.666656,296,281.036682,288.549988,72903000
5/9/2022,278.816681,281.876678,260.383331,262.369995,90810300
5/10/2022,273.103333,275.119995,258.083344,266.679993,84401700
5/11/2022,265,269.92334,242.399994,244.666672,97224600
5/12/2022,233.666672,253.220001,226.666672,242.666672,140313000
5/13/2022,257.82666,262.450012,250.523331,256.529999,92150700
5/16/2022,255.720001,256.58667,239.696671,241.456665,86098500
5/17/2022,249.119995,254.82666,242.949997,253.869995,80236200
5/18/2022,248.17334,253.5,233.603333,236.603333,87811800
5/19/2022,235.666672,244.666672,231.369995,236.473328,90296700
5/20/2022,237.996674,240.526672,211,221.300003,144973200
5/23/2022,218.339996,226.653336,212.686661,224.96666,88903500
5/24/2022,217.843338,217.973328,206.856674,209.386673,89092500
5/25/2022,207.949997,223.106674,207.669998,219.600006,92139300
5/26/2022,220.473328,239.556671,217.886673,235.910004,106003200
5/27/2022,241.083328,253.266663,240.176666,253.210007,89295000
5/31/2022,257.946655,259.600006,244.743332,252.753326,101914500
6/1/2022,251.720001,257.32666,243.639999,246.789993,77247900
6/2/2022,244.156662,264.209991,242.066666,258.333344,93473100
6/3/2022,243.226669,247.796661,233.416672,234.516663,112393800
6/6/2022,244.353333,244.866669,234.350006,238.279999,84204600
6/7/2022,234,239.996674,230.093338,238.886673,72808500
6/8/2022,240.08667,249.963333,239.176666,241.866669,76210500
6/9/2022,249.339996,255.546661,239.32666,239.706665,96491400
6/10/2022,235.156662,239.5,227.91333,232.229996,97536600
6/13/2022,223.166672,226.633331,214.683334,215.736664,102767400
6/14/2022,218.286667,226.330002,211.736664,220.889999,97988700
6/15/2022,220.916672,235.66333,218.149994,233,119131800
6/16/2022,222.736664,225.166672,208.693329,213.100006,107390700
6/17/2022,213.433334,220.970001,213.196671,216.759995,92641800
6/21/2022,224.603333,243.57666,224.333328,237.036667,122793000
6/22/2022,234.503326,246.833328,233.82666,236.08667,101107500
6/23/2022,237.906662,239.316666,228.636673,235.070007,104202600
6/24/2022,237.470001,246.066666,236.08667,245.706665,95770800
6/27/2022,249.366669,252.070007,242.566666,244.919998,89178300
6/28/2022,244.483337,249.970001,232.343338,232.66333,90391200
6/29/2022,230.5,231.17334,222.273331,228.490005,82897200
6/30/2022,224.509995,229.456665,218.863327,224.473328,94600500
7/1/2022,227,230.229996,222.119995,227.263336,74460300
7/5/2022,223,233.146667,216.166672,233.066666,84581100
7/6/2022,230.779999,234.563339,227.186661,231.733337,71853600
7/7/2022,233.919998,245.363327,232.210007,244.543335,81930600
7/8/2022,242.333328,254.979996,241.160004,250.763336,101854200
7/11/2022,252.103333,253.063339,233.626663,234.343338,99241200
7/12/2022,236.846664,239.773331,228.369995,233.070007,87930900
7/13/2022,225.5,242.059998,225.03334,237.039993,97954500
7/14/2022,234.896667,238.653336,229.333328,238.313339,78557400
7/15/2022,240,243.623337,236.889999,240.066666,69683100
7/18/2022,244.936661,250.516663,239.603333,240.546661,82537500
7/19/2022,245,247.139999,236.976669,245.529999,80890200
7/20/2022,246.78334,250.66333,243.483337,247.5,88864200
7/21/2022,255.106674,273.266663,254.866669,271.706665,142032300
7/22/2022,276.220001,280.786682,270.713318,272.243347,103472700
7/25/2022,272.216675,274.146667,267.399994,268.433319,64073400
7/26/2022,266.513336,267.309998,256.263336,258.859985,66820800
7/27/2022,263.809998,275.926666,261.790009,274.820007,88110000
7/28/2022,280.066681,283.299988,272.799988,280.899994,84723000
7/29/2022,280.700012,298.320007,279.100006,297.149994,95313000
8/1/2022,301.276672,311.876678,295,297.276672,117042900
8/2/2022,294.003326,307.833344,292.666656,300.58667,95577600
8/3/2022,305,309.549988,301.149994,307.396667,80091000
8/4/2022,311,313.606659,305,308.633331,72256200
8/5/2022,302.670013,304.606659,285.543335,288.170013,113172900
8/8/2022,295,305.200012,289.08667,290.42334,98994000
8/9/2022,290.293335,292.396667,279.353333,283.333344,86244600
8/10/2022,297.066681,297.51001,283.369995,294.356659,94918800
8/11/2022,296.513336,298.236664,285.833344,286.630005,70155000
8/12/2022,289.416656,300.160004,285.033325,300.029999,79657200
8/15/2022,301.786682,313.133331,301.230011,309.320007,89359200
8/16/2022,311.666656,314.666656,302.883331,306.563324,88136400
8/17/2022,303.396667,309.656677,300.033325,303.996674,68766000
8/18/2022,306,306.5,301.853333,302.869995,47500500
8/19/2022,299,300.359985,292.5,296.666656,61395300
8/22/2022,291.91333,292.399994,286.296661,289.91333,55843200
8/23/2022,291.453339,298.82666,287.92334,296.453339,63984900
8/24/2022,297.563324,303.646667,296.5,297.09668,57259800
8/25/2022,302.359985,302.959991,291.600006,296.070007,53230000
8/26/2022,297.429993,302,287.470001,288.089996,57163900
8/29/2022,282.829987,287.73999,280.700012,284.820007,41864700
8/30/2022,287.869995,288.480011,272.649994,277.700012,50541800
8/31/2022,280.619995,281.25,271.809998,275.609985,52107300
9/1/2022,272.579987,277.579987,266.149994,277.160004,54287000
9/2/2022,281.070007,282.350006,269.079987,270.209991,50890100
9/6/2022,272.679993,275.98999,265.73999,274.420013,55860000
9/7/2022,273.100006,283.839996,272.269989,283.700012,50028900
9/8/2022,281.299988,289.5,279.76001,289.26001,53713100
9/9/2022,291.670013,299.850006,291.25,299.679993,54338100
9/12/2022,300.720001,305.48999,300.399994,304.420013,48674600
9/13/2022,292.899994,297.399994,290.399994,292.130005,68229600
9/14/2022,292.23999,306,291.640015,302.609985,72628700
9/15/2022,301.829987,309.119995,300.720001,303.75,64795500
9/16/2022,299.609985,303.709991,295.600006,303.350006,87087800
9/19/2022,300.089996,309.839996,297.799988,309.070007,60231200
9/20/2022,306.910004,313.329987,305.579987,308.730011,61642800
9/21/2022,308.290009,313.799988,300.630005,300.799988,62555700
9/22/2022,299.859985,301.290009,285.820007,288.589996,70545400
9/23/2022,283.089996,284.5,272.820007,275.329987,63748400
9/26/2022,271.829987,284.089996,270.309998,276.01001,58076900
9/27/2022,283.839996,288.670013,277.51001,282.940002,61925200
9/28/2022,283.079987,289,277.570007,287.809998,54664800
9/29/2022,282.76001,283.649994,265.779999,268.209991,77620600
9/30/2022,266.149994,275.570007,262.470001,265.25,67726600
10/3/2022,254.5,255.160004,241.009995,242.399994,98363500
10/4/2022,250.520004,257.5,242.009995,249.440002,109578500
10/5/2022,245.009995,246.669998,233.270004,240.809998,86982700
10/6/2022,239.440002,244.580002,235.350006,238.130005,69298400
10/7/2022,233.940002,234.570007,222.020004,223.070007,83916800
10/10/2022,223.929993,226.990005,218.360001,222.960007,67925000
10/11/2022,220.949997,225.75,215,216.5,77013200
10/12/2022,215.330002,219.300003,211.509995,217.240005,66860700
10/13/2022,208.300003,222.990005,206.220001,221.720001,91483000
10/14/2022,224.009995,226.259995,204.160004,204.990005,94124500
10/17/2022,210.039993,221.860001,209.449997,219.350006,79428800
10/18/2022,229.5,229.820007,217.25,220.190002,75891900
10/19/2022,219.800003,222.929993,217.779999,222.039993,66571500
10/20/2022,208.279999,215.550003,202,207.279999,117798100
10/21/2022,206.419998,214.660004,203.800003,214.440002,75713800
10/24/2022,205.820007,213.5,198.589996,211.25,100446800
10/25/2022,210.100006,224.350006,210,222.419998,96507900
10/26/2022,219.399994,230.600006,218.199997,224.639999,85012500
10/27/2022,229.770004,233.809998,222.850006,225.089996,61638800
10/28/2022,225.399994,228.860001,216.350006,228.520004,69152400
10/31/2022,226.190002,229.850006,221.940002,227.539993,61554300
11/1/2022,234.050003,237.399994,227.279999,227.820007,62688800
11/2/2022,226.039993,227.869995,214.820007,214.979996,63070300
11/3/2022,211.360001,221.199997,210.139999,215.309998,56538800
11/4/2022,222.600006,223.800003,203.080002,207.470001,98622200
11/7/2022,208.649994,208.899994,196.660004,197.080002,93916500
11/8/2022,194.020004,195.199997,186.75,191.300003,128803400
11/9/2022,190.779999,195.889999,177.119995,177.589996,127062700
11/10/2022,189.899994,191,180.029999,190.720001,132703000
11/11/2022,186,196.520004,182.589996,195.970001,114403600
11/14/2022,192.770004,195.729996,186.339996,190.949997,92226600
11/15/2022,195.880005,200.820007,192.059998,194.419998,91293800
11/16/2022,191.509995,192.570007,185.660004,186.919998,66567600
11/17/2022,183.960007,186.160004,180.899994,183.169998,64336000
11/18/2022,185.050003,185.190002,176.550003,180.190002,76048900
11/21/2022,175.850006,176.770004,167.539993,167.869995,92882700
